practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,main_questions,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_3.started,text_3.stopped,text_6.started,text_6.stopped,start_practice_discuss.keys,start_practice_discuss.rt,start_practice_discuss.started,start_practice_discuss.stopped,text_7.started,text_7.stopped,text_8.started,text_8.stopped,end_discuss.started,end_discuss.stopped,rest_text.started,rest_text.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,main_question.started,main_question.stopped,end_main_intro.keys,end_main_intro.rt,end_main_intro.started,end_main_intro.stopped,text_4.started,text_4.stopped,text_10.started,text_10.stopped,start_main_discuss.keys,start_main_discuss.rt,start_main_discuss.started,start_main_discuss.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,18.794845501019154,None,space,7.5640364939463325,18.794845501019154,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,emaan-6/10,001,2022-06-10_13h34.10.223,Anon_communication,2022.1.4,59.785675754432795,
,,,,,,,,,,,,,,,26.467889123014174,None,space,6.178726253914647,26.467889123014174,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,emaan-6/10,001,2022-06-10_13h34.10.223,Anon_communication,2022.1.4,59.785675754432795,
,,,,,,,,,,,,,,,,,,,,,503.7787505930173,None,508.76274061604636,None,space,183.9672227439587,503.7787505930173,None,687.7789582420373,752.78756832605,737.7550590950414,752.7710672480171,752.7542870080215,None,753.2585320010548,None,783.270089883008,None,space,17.88463631493505,783.270089883008,None,801.2179178060032,None,space,3.1804083508905023,801.2179178060032,None,,,,,,,,,emaan-6/10,001,2022-06-10_13h34.10.223,Anon_communication,2022.1.4,59.785675754432795,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.5588840280543,None,809.5355394900544,None,space,9.555943735933397,804.5588840280543,None,,,,,,,
